Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
DOGE-USD,2025-04-27 00:25:00-04:00,0.17957,0.17957,0.17927,0.1794,98706.4,3346.0,4736.0,88840092.19999982,253312576.60000008,9.999999999982244e-06
DOGE-USD,2025-04-27 00:25:00-04:00,0.17957,0.17957,0.17925,0.1793,143007.0,700.5,55.7,88927107.29999982,253320076.0000001,1.999999999999225e-05
DOGE-USD,2025-04-27 00:25:00-04:00,0.17957,0.17957,0.17925,0.1793,143868.9,8216.8,6.7,88640857.29999985,253332204.9000001,9.999999999982244e-06
DOGE-USD,2025-04-27 00:30:00-04:00,0.17932,0.17939,0.17927,0.17927,9709.4,10204.6,49.7,88507083.89999983,253279225.8000001,1.999999999999225e-05
DOGE-USD,2025-04-27 00:30:00-04:00,0.17932,0.17939,0.179,0.179,50637.9,11.1,11897.2,88738569.79999982,253343380.10000008,1.999999999999225e-05
DOGE-USD,2025-04-27 00:30:00-04:00,0.17932,0.17939,0.1789,0.17895,61765.5,2934.4,6.8,88894332.59999982,253258594.8000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:30:00-04:00,0.17932,0.17939,0.1789,0.1789,176837.5,19.3,1163.5,88783199.89999981,253425756.0000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:30:00-04:00,0.17932,0.17939,0.17858,0.17858,203481.2,504.9,2694.3,88302137.09999983,253360685.60000008,9.999999999982244e-06
DOGE-USD,2025-04-27 00:35:00-04:00,0.17857,0.17858,0.17851,0.17851,35832.2,11.2,1163.6,88755807.49999982,253382771.9000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:35:00-04:00,0.17857,0.17871,0.17846,0.17855,249046.2,664.5,56.0,88550035.49999984,252846273.5000001,9.999999999982244e-06
DOGE-USD,2025-04-27 00:35:00-04:00,0.17857,0.17871,0.17846,0.17848,275964.6,13.6,553.8,88800786.6999998,253288864.30000007,1.000000000001e-05
