Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
XRP-USD,2025-04-26 17:10:00-04:00,2.1931,2.195,2.1927,2.1944,95727.980239,5917.500787,1.838,35822951.32124597,118941229.83485642,9.999999999976694e-05
XRP-USD,2025-04-26 17:15:00-04:00,2.1951,2.1951,2.1938,2.194,73293.324957,707.917997,468.893171,35796953.37959696,118909823.3169704,0.0002999999999997
XRP-USD,2025-04-26 17:15:00-04:00,2.1951,2.1956,2.1938,2.1948,105519.460103,3737.095805,1211.671767,35839600.86310997,118870146.20502242,0.0003000000000001
XRP-USD,2025-04-26 17:15:00-04:00,2.1951,2.1956,2.1938,2.1944,123226.233331,92.226027,897.775431,35818366.33915196,118883599.98226142,0.0001999999999999
XRP-USD,2025-04-26 17:15:00-04:00,2.1951,2.1956,2.1932,2.1932,136407.120307,0.002928,5066.447567,35752778.148465976,118842371.09464842,0.0001000000000002
XRP-USD,2025-04-26 17:15:00-04:00,2.1951,2.1956,2.1918,2.1924,207430.246169,0.826004,6051.42345,35748508.875658974,118893751.53176442,0.0001999999999999
XRP-USD,2025-04-26 17:20:00-04:00,2.1913,2.1913,2.1903,2.1908,13977.662626,4696.890094,893.900031,35733829.15506397,118828809.8923164,0.0002999999999997
XRP-USD,2025-04-26 17:20:00-04:00,2.1913,2.1913,2.1903,2.191,17449.529019,1.895699,5174.874057,35792001.644535966,118955395.2473504,0.0001999999999999
XRP-USD,2025-04-26 17:20:00-04:00,2.1913,2.1913,2.1901,2.1905,43518.005096,4292.676739,497.219137,35819240.75954597,118972055.1404454,0.0002999999999997
XRP-USD,2025-04-26 17:20:00-04:00,2.1913,2.1926,2.1901,2.1924,69280.789462,4430.380024,496.51203,35812279.97671497,118954017.2897614,0.0002999999999997
XRP-USD,2025-04-26 17:20:00-04:00,2.1913,2.1957,2.1901,2.1957,82959.545912,4554.11262,9037.162195,35819232.02141197,118904696.5718364,9.999999999976694e-05
