Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
BTC-USD,2025-04-26 23:55:00-04:00,94213.96,94259.03,94166.56,94193.66,3.32955281,0.06744669,0.00010615,761151.7946024401,5700.322031880104,0.0100000000093132
BTC-USD,2025-04-27 00:00:00-04:00,94193.63,94196.22,94178.64,94178.66,0.41347985,0.24405204,0.02075453,761153.9104958901,5701.195731480105,0.0100000000093132
BTC-USD,2025-04-27 00:00:00-04:00,94193.63,94196.22,94156.99,94194.76,2.396948,0.00252416,0.00639323,761152.0350528001,5701.096424170107,0.0099999999947613
BTC-USD,2025-04-27 00:00:00-04:00,94193.63,94252.64,94156.99,94245.15,2.85706501,0.00217672,0.03466545,761134.9615450001,5688.828554220106,0.0100000000093132
BTC-USD,2025-04-27 00:00:00-04:00,94193.63,94252.64,94156.99,94249.91,3.62027534,0.00010611,0.1061094,761135.13025923,5688.890547790107,7.5
BTC-USD,2025-04-27 00:00:00-04:00,94193.63,94270.79,94156.99,94240.64,4.42428662,0.00010612,0.0058899,761146.8878542401,5701.67191006011,0.0100000000093132
BTC-USD,2025-04-27 00:05:00-04:00,94251.64,94251.64,94187.12,94211.18,1.47373264,0.10976596,0.0129534,761151.5524124801,5700.957887340114,0.0100000000093132
BTC-USD,2025-04-27 00:05:00-04:00,94251.64,94257.53,94187.12,94257.53,1.89579177,0.01637167,0.00949993,761150.6657150901,5700.391083920115,0.0100000000093132
BTC-USD,2025-04-27 00:05:00-04:00,94251.64,94270.79,94187.12,94266.88,3.42300824,0.06905855,0.0472144,761152.9533600201,5699.076610450115,0.0099999999947613
BTC-USD,2025-04-27 00:05:00-04:00,94251.64,94274.85,94187.12,94265.48,3.95416754,0.05763284,0.10613724,761153.0281284201,5699.626480880116,0.0099999999947613
