Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
PEPE-USD,2025-04-27 00:10:00-04:00,9.11e-06,9.11e-06,9.09e-06,9.1e-06,4823303664.0,3485293444.0,1508432625.0,314939400033.0,768595366366.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:15:00-04:00,9.09e-06,9.09e-06,9.09e-06,9.09e-06,196037714.0,1605910514.0,2216106572.0,312924899332.0,769289063927.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:15:00-04:00,9.09e-06,9.09e-06,9.07e-06,9.07e-06,1174920628.0,555346955.0,2259130467.0,310924945641.0,768872988047.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:15:00-04:00,9.09e-06,9.09e-06,9.07e-06,9.07e-06,1199382425.0,4542765242.0,202307871.0,315511137834.0,767369053986.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:15:00-04:00,9.09e-06,9.09e-06,9.06e-06,9.08e-06,1219157896.0,3203041501.0,282905551.0,313041470771.0,767365980429.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:15:00-04:00,9.09e-06,9.09e-06,9.06e-06,9.09e-06,1451355216.0,2130993826.0,3594575798.0,310550745956.0,766739709575.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:20:00-04:00,9.09e-06,9.09e-06,9.09e-06,9.09e-06,981287.0,2644940864.0,2990475107.0,313366361388.0,766133024944.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:20:00-04:00,9.09e-06,9.09e-06,9.09e-06,9.09e-06,613334145.0,2498260145.0,2796194451.0,311585693638.0,766742631740.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:20:00-04:00,9.09e-06,9.09e-06,9.08e-06,9.09e-06,2020922174.0,231313751.0,3695939239.0,315866859478.0,764399002301.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:20:00-04:00,9.09e-06,9.09e-06,9.08e-06,9.09e-06,2206377726.0,3519549382.0,1146155719.0,315188275073.0,768852104812.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:20:00-04:00,9.09e-06,9.09e-06,9.08e-06,9.09e-06,2206895053.0,817987304.0,2329480237.0,313235056386.0,769296620503.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:25:00-04:00,9.09e-06,9.09e-06,9.08e-06,9.08e-06,237349864.0,3533940287.0,1169351446.0,312483345101.0,769179831873.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:25:00-04:00,9.09e-06,9.09e-06,9.06e-06,9.06e-06,1047785297.0,3719452701.0,153905876.0,312420447012.0,765942479963.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:25:00-04:00,9.09e-06,9.09e-06,9.05e-06,9.06e-06,7059231850.0,2319237927.0,283913146.0,305573074433.0,772232153062.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:25:00-04:00,9.09e-06,9.09e-06,9.05e-06,9.06e-06,7187565506.0,1553208079.0,2774466359.0,309331106066.0,769373582147.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:25:00-04:00,9.09e-06,9.09e-06,9.05e-06,9.06e-06,7466658049.0,2462509440.0,1982760348.0,308960718948.0,769866530062.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:30:00-04:00,9.06e-06,9.06e-06,9.04e-06,9.04e-06,32616157.0,2260059321.0,2742709886.0,307081239184.0,771788102870.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:30:00-04:00,9.06e-06,9.06e-06,9.02e-06,9.02e-06,274425866.0,343843291.0,3964082881.0,310130785648.0,768840325864.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:30:00-04:00,9.06e-06,9.06e-06,9.01e-06,9.03e-06,766808200.0,168902724.0,4064470277.0,308623861065.0,769090374857.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:30:00-04:00,9.06e-06,9.06e-06,9.01e-06,9.02e-06,3690543042.0,838669572.0,2824452462.0,312994414130.0,769894924905.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:30:00-04:00,9.06e-06,9.06e-06,9e-06,9e-06,4138976645.0,794287612.0,2193306416.0,311715580626.0,757066338657.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:35:00-04:00,9e-06,9.01e-06,8.99e-06,8.99e-06,1268475174.0,1261141583.0,1014172817.0,311405169817.0,766438629558.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:35:00-04:00,9e-06,9.01e-06,8.99e-06,9.01e-06,1552297677.0,1421521718.0,870683801.0,310369717021.0,752214399640.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:35:00-04:00,9e-06,9.02e-06,8.99e-06,9.01e-06,1653704091.0,1093954744.0,3113961420.0,309744213625.0,768420231783.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:35:00-04:00,9e-06,9.02e-06,8.99e-06,8.99e-06,2274273337.0,1681989449.0,2354563444.0,309906139329.0,769010853054.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:35:00-04:00,9e-06,9.02e-06,8.97e-06,8.97e-06,11655211246.0,2083251435.0,2434522485.0,314999746915.0,768859285265.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:40:00-04:00,8.98e-06,8.98e-06,8.96e-06,8.97e-06,38171214.0,1999877754.0,2999320218.0,315229356497.0,769545755098.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:40:00-04:00,8.98e-06,9e-06,8.96e-06,9e-06,1476243447.0,3184530838.0,2699600965.0,317914912576.0,770135686397.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:40:00-04:00,8.98e-06,9.01e-06,8.96e-06,9e-06,3163550621.0,3437531593.0,21636304.0,316670122296.0,767876311054.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:40:00-04:00,8.98e-06,9.01e-06,8.96e-06,8.99e-06,4320477327.0,1036614930.0,8472464869.0,316882391752.0,775338252736.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:40:00-04:00,8.98e-06,9.01e-06,8.96e-06,8.99e-06,5101653323.0,1163573665.0,8871857972.0,316774957320.0,761666708159.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:45:00-04:00,8.99e-06,9e-06,8.99e-06,9e-06,502183289.0,3183437047.0,4971669709.0,316601033136.0,772358519030.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:45:00-04:00,8.99e-06,9e-06,8.99e-06,9e-06,5016668419.0,2211581276.0,2804561781.0,316820544731.0,770050386850.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:45:00-04:00,8.99e-06,9.01e-06,8.99e-06,9.01e-06,5241987217.0,3400381508.0,7633207341.0,318571727083.0,768836417286.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:45:00-04:00,8.99e-06,9.01e-06,8.99e-06,9.01e-06,5660402955.0,3023798265.0,2734618325.0,314874679207.0,769134828694.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:45:00-04:00,8.99e-06,9.01e-06,8.96e-06,8.97e-06,9718685872.0,917059361.0,4664291781.0,315033011295.0,770468102426.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:50:00-04:00,8.96e-06,8.96e-06,8.95e-06,8.96e-06,555276028.0,2163837085.0,2732046800.0,315482170777.0,771671844865.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:50:00-04:00,8.96e-06,8.98e-06,8.95e-06,8.97e-06,1010378551.0,2892068522.0,1164654841.0,316245949246.0,769226274763.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:50:00-04:00,8.96e-06,8.99e-06,8.95e-06,8.98e-06,2728544484.0,3574065661.0,553732566.0,315421361435.0,768170692220.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:50:00-04:00,8.96e-06,8.99e-06,8.95e-06,8.97e-06,2965846187.0,2316477993.0,2316858647.0,314997252226.0,769635736529.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:50:00-04:00,8.96e-06,8.99e-06,8.95e-06,8.97e-06,2967791482.0,1704736282.0,3344527638.0,317323822739.0,770138669195.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:55:00-04:00,8.96e-06,8.98e-06,8.96e-06,8.98e-06,485537847.0,2703088165.0,2626245529.0,318284450701.0,769292816677.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:55:00-04:00,8.96e-06,9e-06,8.96e-06,8.99e-06,1707475656.0,3525670202.0,457706023.0,317025442726.0,756656266158.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:55:00-04:00,8.96e-06,9e-06,8.96e-06,9e-06,1951731231.0,1639815875.0,3602811602.0,318145746479.0,768821140460.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:55:00-04:00,8.96e-06,9e-06,8.96e-06,9e-06,2168876797.0,3650572844.0,30411425.0,313602181410.0,769279799951.0,9.999999999999904e-09
PEPE-USD,2025-04-27 00:55:00-04:00,8.96e-06,9e-06,8.96e-06,8.98e-06,3490955917.0,3359677256.0,240861610.0,316642542052.0,769166501651.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:00:00-04:00,8.98e-06,8.99e-06,8.97e-06,8.99e-06,329000152.0,2625195218.0,2140847057.0,315966728044.0,768324059326.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:00:00-04:00,8.98e-06,9.01e-06,8.97e-06,9.01e-06,932977386.0,3461885354.0,1857980922.0,316961883374.0,769690464176.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:00:00-04:00,8.98e-06,9.01e-06,8.97e-06,9.01e-06,1100319083.0,2737885400.0,6838663343.0,319335910605.0,769796657652.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:00:00-04:00,8.98e-06,9.02e-06,8.97e-06,9.02e-06,2089972848.0,1914053657.0,6445803473.0,315627885794.0,768213619837.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:00:00-04:00,8.98e-06,9.02e-06,8.97e-06,9e-06,2705448608.0,2765957064.0,2219138027.0,312279046909.0,765424355446.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:05:00-04:00,9e-06,9e-06,8.99e-06,8.99e-06,1215846702.0,1184537476.0,3768582575.0,316515920014.0,768580292447.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:05:00-04:00,9e-06,9.01e-06,8.99e-06,9.01e-06,1377378243.0,2213302672.0,993593871.0,317192782606.0,765406509679.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:05:00-04:00,9e-06,9.02e-06,8.99e-06,9.02e-06,2874289562.0,1541070827.0,3042624399.0,316139110491.0,770001390071.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:05:00-04:00,9e-06,9.02e-06,8.99e-06,9.01e-06,3173146968.0,2451397303.0,2548373110.0,320702985636.0,768836775898.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:05:00-04:00,9e-06,9.03e-06,8.99e-06,9.02e-06,3291373458.0,1305786362.0,6948438296.0,299471088021.0,751180873259.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:10:00-04:00,9e-06,9.01e-06,9e-06,9.01e-06,15865291.0,1096100121.0,2126057750.0,312664754365.0,768413620441.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:10:00-04:00,9e-06,9.01e-06,9e-06,9.01e-06,587024906.0,2855088254.0,1553562935.0,318257186122.0,767849568489.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:10:00-04:00,9e-06,9.01e-06,9e-06,9.01e-06,612341880.0,1655444896.0,6455732976.0,314390822270.0,765450762621.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:10:00-04:00,9e-06,9.01e-06,8.99e-06,8.99e-06,1528094269.0,5053189822.0,500686888.0,314301581636.0,769987065845.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:10:00-04:00,9e-06,9.01e-06,8.99e-06,9e-06,2993559643.0,115380869.0,2169239808.0,312570479294.0,768808533502.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:15:00-04:00,9.01e-06,9.01e-06,8.99e-06,8.99e-06,854648540.0,2846367536.0,560888154.0,314052052628.0,768459173805.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:15:00-04:00,9.01e-06,9.01e-06,8.99e-06,9.01e-06,2065607897.0,2949832102.0,232936370.0,314353585249.0,767381144792.0,9.999999999999904e-09
