Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
ETH-USD,2025-04-26 23:55:00-04:00,1807.38,1810.84,1807.38,1810.19,410.5253998,0.82287296,2.33399181,72829.15657600004,81700.83927270997,0.0099999999999909
ETH-USD,2025-04-27 00:00:00-04:00,1810.37,1810.55,1809.91,1810.09,40.29650869,1.57367379,0.03675395,72995.78465748004,81521.77519463997,0.0099999999999909
ETH-USD,2025-04-27 00:00:00-04:00,1810.37,1810.71,1809.64,1810.32,51.11108911,0.00084434,0.00552237,73014.04321144003,81442.08283339995,0.0599999999999454
ETH-USD,2025-04-27 00:00:00-04:00,1810.37,1812.58,1809.64,1811.69,131.08732898,2.87424842,0.26201986,72813.49989545005,81443.92731344995,0.0099999999999909
ETH-USD,2025-04-27 00:00:00-04:00,1810.37,1812.58,1809.64,1811.49,138.43700719,1.20791702,0.02070752,72801.42958169004,81511.63040971995,0.0099999999999909
ETH-USD,2025-04-27 00:00:00-04:00,1810.37,1812.58,1809.57,1810.02,168.88178251,0.00116535,2.87687019,73149.35152785003,81621.60356063,0.0099999999999909
ETH-USD,2025-04-27 00:05:00-04:00,1809.87,1809.87,1807.27,1807.99,78.84104559,0.00552947,1.03907348,72927.60414315003,81552.1331942,0.1600000000000818
ETH-USD,2025-04-27 00:05:00-04:00,1809.87,1809.87,1807.27,1809.04,135.95499808,3.18959847,0.01714303,72943.83770216003,81410.75439836993,0.0099999999999909
ETH-USD,2025-04-27 00:05:00-04:00,1809.87,1809.87,1807.27,1809.31,161.45232163,0.00552684,0.00955854,72868.62068128004,81497.24550750994,0.1500000000000909
ETH-USD,2025-04-27 00:05:00-04:00,1809.87,1809.87,1807.27,1809.05,196.55461009,1.50166652,2.46377504,73091.69881664004,81416.02684402993,0.0099999999999909
ETH-USD,2025-04-27 00:05:00-04:00,1809.87,1809.95,1807.27,1809.45,208.56412213,0.001,2.23733777,72958.33267898003,81521.66433513997,0.0099999999999909
ETH-USD,2025-04-27 00:10:00-04:00,1809.44,1809.72,1809.13,1809.43,15.12297592,0.00785724,0.00769642,73150.65273870002,81570.70535521,0.1900000000000545
ETH-USD,2025-04-27 00:10:00-04:00,1809.44,1810.51,1809.09,1810.35,46.74811379,4.53033941,0.00388386,73114.74304358003,81610.04936805999,0.0099999999999909
ETH-USD,2025-04-27 00:10:00-04:00,1809.44,1811.02,1809.09,1809.93,78.68286382,3.86563392,0.0030884,73014.15810208004,81595.47096083,0.0099999999999909
ETH-USD,2025-04-27 00:10:00-04:00,1809.44,1811.02,1809.09,1809.91,109.71038608,0.8146565,0.17144451,72884.29837480004,81597.40905983,0.0099999999999909
ETH-USD,2025-04-27 00:10:00-04:00,1809.44,1811.9,1809.09,1811.6,186.18411905,3.41551973,1.13934457,72847.84895466005,81659.70597314998,0.0099999999999909
ETH-USD,2025-04-27 00:15:00-04:00,1811.61,1811.85,1811.05,1811.29,28.90429345,4.07181424,0.10229363,73001.45303756004,81557.25128505999,0.0099999999999909
ETH-USD,2025-04-27 00:15:00-04:00,1811.61,1811.85,1810.05,1810.23,53.78260837,3.41484538,1.20023147,72893.14669402005,81424.34635966994,0.0099999999999909
ETH-USD,2025-04-27 00:15:00-04:00,1811.61,1811.85,1809.0,1809.09,86.32442787,2.71278873,0.04503354,72917.82129084005,81277.09492321995,0.0299999999999727
ETH-USD,2025-04-27 00:15:00-04:00,1811.61,1811.85,1808.67,1809.74,103.06559945,7.50590396,0.01210311,73033.56102596004,81599.82998043999,0.0099999999999909
ETH-USD,2025-04-27 00:15:00-04:00,1811.61,1811.85,1808.67,1810.82,114.63237515,6.34667094,0.01072499,72942.03800957004,81544.06765613996,0.0099999999999909
ETH-USD,2025-04-27 00:20:00-04:00,1810.57,1810.64,1809.58,1809.72,21.44045452,0.18809887,0.27085853,73010.26042099003,81549.08232014999,0.0099999999999909
ETH-USD,2025-04-27 00:20:00-04:00,1810.57,1810.64,1808.64,1809.02,78.50646715,2.6297896,1.19965902,73023.90531807003,81353.48407584993,0.0099999999999909
ETH-USD,2025-04-27 00:20:00-04:00,1810.57,1810.64,1808.64,1810.42,90.61622767,2.75356227,1.30652462,72962.98897566003,81280.78101039994,0.0099999999999909
ETH-USD,2025-04-27 00:20:00-04:00,1810.57,1811.04,1808.64,1810.88,105.03184802,3.30390814,0.29757331,72928.98489953004,81077.59277070995,0.0099999999999909
ETH-USD,2025-04-27 00:20:00-04:00,1810.57,1811.04,1808.64,1809.63,127.16938695,2.2103307,1.42153831,73060.29081857004,81151.79084907995,0.0099999999999909
ETH-USD,2025-04-27 00:25:00-04:00,1809.64,1809.77,1808.7,1809.09,22.77736791,3.56574969,0.01395361,72998.96913269004,81360.38550660992,0.0099999999999909
ETH-USD,2025-04-27 00:25:00-04:00,1809.64,1809.77,1808.0,1808.48,49.37557916,0.02744441,1.16111958,73094.14573367004,81366.70044590993,0.0099999999999909
ETH-USD,2025-04-27 00:25:00-04:00,1809.64,1809.77,1808.0,1808.32,54.58044499,0.80975944,1.01382526,72939.37935576004,81288.84747677993,0.0099999999999909
ETH-USD,2025-04-27 00:25:00-04:00,1809.64,1809.77,1807.76,1808.32,85.58815424,1.21074686,0.99640144,73043.27057770004,81328.43437107993,0.0099999999999909
ETH-USD,2025-04-27 00:25:00-04:00,1809.64,1809.77,1807.76,1808.57,96.51966187,0.00553054,0.00183721,72963.85118259004,81409.77968299993,0.0099999999999909
ETH-USD,2025-04-27 00:30:00-04:00,1808.52,1808.99,1808.15,1808.3,13.31911696,2.74825486,0.57188086,72857.04062696005,81425.60493446994,0.0099999999999909
