Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
PEPE-USD,2025-04-26 18:05:00-04:00,9.13e-06,9.15e-06,9.13e-06,9.14e-06,1414547140.0,1911200371.0,1554487913.0,331644198308.0,737898279466.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:05:00-04:00,9.13e-06,9.16e-06,9.13e-06,9.15e-06,5665975522.0,238436580.0,10377205756.0,331193992466.0,751572060629.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:05:00-04:00,9.13e-06,9.17e-06,9.13e-06,9.16e-06,19146969291.0,791966246.0,1866086339.0,330836196353.0,749046693893.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:05:00-04:00,9.13e-06,9.19e-06,9.13e-06,9.16e-06,33008818239.0,3189956344.0,1780829111.0,340959718753.0,741417853356.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:10:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.14e-06,1183556909.0,1435470829.0,2682544976.0,335475623598.0,755369349643.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:10:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.15e-06,1657160764.0,4622210802.0,145096756.0,334475605240.0,754520065994.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:10:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.15e-06,2247536586.0,11919854553.0,583812063.0,338931865836.0,754950131562.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:10:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.15e-06,3195583068.0,14963359123.0,413942762.0,339412558947.0,755554309115.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:10:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.14e-06,3606551998.0,515364581.0,3041796436.0,340088972826.0,744493006467.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:15:00-04:00,9.15e-06,9.16e-06,9.15e-06,9.15e-06,1040819272.0,6271959156.0,1780502621.0,336255270350.0,755705300313.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:15:00-04:00,9.15e-06,9.16e-06,9.15e-06,9.15e-06,1042184749.0,12222344869.0,422335894.0,337033423372.0,754665536361.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:15:00-04:00,9.15e-06,9.16e-06,9.13e-06,9.15e-06,16412997952.0,13138828216.0,2193454083.0,339799460036.0,743127022913.0,1.9999999999999812e-08
PEPE-USD,2025-04-26 18:15:00-04:00,9.15e-06,9.18e-06,9.13e-06,9.16e-06,20000549142.0,7495245855.0,163755458.0,333906892178.0,742857320248.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:15:00-04:00,9.15e-06,9.18e-06,9.13e-06,9.16e-06,20311870593.0,147175048.0,3479376983.0,333262589013.0,746374270119.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:15:00-04:00,9.15e-06,9.18e-06,9.13e-06,9.16e-06,22474374084.0,8577359392.0,2341261812.0,335948580195.0,748731623384.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:20:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.14e-06,1484377932.0,72712085.0,5096868982.0,340540994414.0,751386305045.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:20:00-04:00,9.15e-06,9.15e-06,9.13e-06,9.14e-06,1698903366.0,897175964.0,3674626706.0,341667019459.0,753135774861.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:20:00-04:00,9.15e-06,9.15e-06,9.13e-06,9.14e-06,2370620966.0,9135234527.0,583196455.0,338959406323.0,752606458156.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:20:00-04:00,9.15e-06,9.15e-06,9.13e-06,9.14e-06,2630745111.0,384459416.0,4876237735.0,338868651682.0,753423023150.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:20:00-04:00,9.15e-06,9.15e-06,9.13e-06,9.13e-06,3126963925.0,10850196730.0,410241112.0,336693124294.0,754013730587.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:25:00-04:00,9.14e-06,9.14e-06,9.14e-06,9.14e-06,79829590.0,1061400140.0,4889523873.0,342056835290.0,753480060734.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:25:00-04:00,9.14e-06,9.15e-06,9.13e-06,9.13e-06,5544718035.0,7241089846.0,808259675.0,337373783109.0,731428838335.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:25:00-04:00,9.14e-06,9.16e-06,9.13e-06,9.15e-06,6417293823.0,8308810499.0,3405044531.0,341170028155.0,743214368211.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:25:00-04:00,9.14e-06,9.16e-06,9.13e-06,9.16e-06,9379140064.0,12003850145.0,77159001.0,343076778438.0,744865517162.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:25:00-04:00,9.14e-06,9.16e-06,9.13e-06,9.16e-06,11167269891.0,8144771010.0,736809469.0,338330312545.0,743594088724.0,9.999999999999904e-09
PEPE-USD,2025-04-26 18:30:00-04:00,9.16e-06,9.18e-06,9.16e-06,9.18e-06,4292926373.0,6484525205.0,1067915257.0,336435057245.0,754299102061.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:15:00-04:00,9.17e-06,9.2e-06,9.17e-06,9.2e-06,346893256.0,8251077305.0,6823481047.0,342124885061.0,755958914604.0,1.999999999999981e-08
PEPE-USD,2025-04-26 19:15:00-04:00,9.17e-06,9.22e-06,9.17e-06,9.22e-06,1914207137.0,351068863.0,3820278242.0,343030439097.0,767844385281.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:20:00-04:00,9.21e-06,9.21e-06,9.19e-06,9.2e-06,28606631865.0,175303746.0,5305218213.0,339837735993.0,780457334280.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:20:00-04:00,9.21e-06,9.21e-06,9.19e-06,9.19e-06,28612882459.0,2959541841.0,468096932.0,336356588257.0,784980892566.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:20:00-04:00,9.21e-06,9.21e-06,9.19e-06,9.2e-06,28697985844.0,1165785357.0,4930777946.0,336297518885.0,779976573785.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:20:00-04:00,9.21e-06,9.21e-06,9.19e-06,9.2e-06,28702311800.0,1224066685.0,3238525912.0,336880429536.0,774671177441.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:25:00-04:00,9.19e-06,9.19e-06,9.19e-06,9.19e-06,8150579.0,3981310183.0,709158389.0,338337730468.0,774497519461.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:25:00-04:00,9.19e-06,9.19e-06,9.19e-06,9.19e-06,11067371.0,1084518290.0,2710254113.0,335963981442.0,776417641069.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:25:00-04:00,9.19e-06,9.2e-06,9.19e-06,9.2e-06,38037589.0,1464764445.0,2658626477.0,336065749757.0,771510600402.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:25:00-04:00,9.19e-06,9.2e-06,9.19e-06,9.19e-06,118660839.0,3622364650.0,11084799667.0,339991466512.0,773942695228.0,1.9999999999999812e-08
PEPE-USD,2025-04-26 19:25:00-04:00,9.19e-06,9.2e-06,9.19e-06,9.2e-06,344028289.0,507358660.0,5601033647.0,336579450300.0,769372164236.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:30:00-04:00,9.2e-06,9.2e-06,9.18e-06,9.18e-06,901554462.0,2093315953.0,3000317760.0,341343860222.0,776889484624.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:30:00-04:00,9.2e-06,9.2e-06,9.17e-06,9.18e-06,1528285944.0,1083362362.0,5419150123.0,340465578349.0,776540804675.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:30:00-04:00,9.2e-06,9.2e-06,9.17e-06,9.17e-06,1736805748.0,870775888.0,5384446052.0,341569790082.0,776518157563.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:30:00-04:00,9.2e-06,9.2e-06,9.17e-06,9.19e-06,3032538785.0,1039517773.0,5525122826.0,346032114558.0,775808443111.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:30:00-04:00,9.2e-06,9.2e-06,9.17e-06,9.18e-06,3806385381.0,1192778320.0,5567499089.0,346512538229.0,775816232055.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:35:00-04:00,9.18e-06,9.18e-06,9.18e-06,9.18e-06,1751267687.0,2457723978.0,2263442079.0,346617215481.0,776627703085.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:35:00-04:00,9.18e-06,9.18e-06,9.17e-06,9.17e-06,2528744907.0,3029583658.0,2644704231.0,346405985773.0,777361266641.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:35:00-04:00,9.18e-06,9.18e-06,9.16e-06,9.17e-06,3616259014.0,1576759448.0,3451564519.0,344608974420.0,778677041603.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:35:00-04:00,9.18e-06,9.18e-06,9.16e-06,9.16e-06,3617270489.0,1600088714.0,2840220151.0,343338029493.0,777091041093.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:35:00-04:00,9.18e-06,9.18e-06,9.14e-06,9.14e-06,5195328273.0,2041195888.0,3214834865.0,342894685671.0,776608945095.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:40:00-04:00,9.15e-06,9.15e-06,9.15e-06,9.15e-06,440127684.0,2614278727.0,670981346.0,349494072561.0,761605072814.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:40:00-04:00,9.15e-06,9.15e-06,9.15e-06,9.15e-06,1692561772.0,2045210291.0,1999011016.0,343393261802.0,771061054339.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:40:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.14e-06,1983958639.0,164519753.0,6192103914.0,347860614440.0,769822443135.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:40:00-04:00,9.15e-06,9.16e-06,9.14e-06,9.16e-06,2419462162.0,919321116.0,5290763945.0,343081971290.0,773651574305.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:40:00-04:00,9.15e-06,9.16e-06,9.14e-06,9.15e-06,2439290243.0,3845745701.0,3691103146.0,337280519749.0,773256644266.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:45:00-04:00,9.16e-06,9.16e-06,9.15e-06,9.16e-06,2229943696.0,851930447.0,4034552026.0,340368436962.0,760272288630.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:45:00-04:00,9.16e-06,9.17e-06,9.15e-06,9.16e-06,2742126769.0,703210937.0,7238947697.0,339703815480.0,772846982322.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:45:00-04:00,9.16e-06,9.17e-06,9.15e-06,9.16e-06,2932391828.0,3998908782.0,1824814161.0,334423834528.0,774295560417.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:45:00-04:00,9.16e-06,9.17e-06,9.15e-06,9.15e-06,3607314915.0,2810039811.0,1191484264.0,342280019719.0,761405953444.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:45:00-04:00,9.16e-06,9.17e-06,9.15e-06,9.15e-06,3931539923.0,2159883085.0,3892607605.0,339993705389.0,774803211856.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:50:00-04:00,9.15e-06,9.15e-06,9.15e-06,9.15e-06,703762.0,2942044046.0,1039672568.0,340874627883.0,771220295299.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:50:00-04:00,9.15e-06,9.15e-06,9.15e-06,9.15e-06,2362262833.0,745467581.0,6026736828.0,343218320395.0,774194204228.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:50:00-04:00,9.15e-06,9.16e-06,9.15e-06,9.15e-06,2718511651.0,2671351085.0,2595123322.0,335779035974.0,774105421898.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:50:00-04:00,9.15e-06,9.16e-06,9.15e-06,9.16e-06,3182031467.0,338243016.0,6690687822.0,342272119908.0,773235050446.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:50:00-04:00,9.15e-06,9.18e-06,9.15e-06,9.18e-06,3517949145.0,2485422414.0,3377228134.0,338428183970.0,774495242475.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:55:00-04:00,9.17e-06,9.18e-06,9.17e-06,9.18e-06,20080027.0,1901666087.0,2429524176.0,344535868844.0,772012339432.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:55:00-04:00,9.17e-06,9.18e-06,9.17e-06,9.18e-06,117450900.0,1494476269.0,3249079115.0,340633457701.0,772907066782.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:55:00-04:00,9.17e-06,9.18e-06,9.17e-06,9.17e-06,475118095.0,1132659474.0,3284098128.0,343497667380.0,773116456236.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:55:00-04:00,9.17e-06,9.18e-06,9.16e-06,9.17e-06,551375099.0,1731633388.0,1256003111.0,340552173432.0,756543828382.0,9.999999999999904e-09
PEPE-USD,2025-04-26 19:55:00-04:00,9.17e-06,9.18e-06,9.16e-06,9.17e-06,1301406297.0,479142541.0,2941160743.0,340734885992.0,763564508708.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:00:00-04:00,9.17e-06,9.17e-06,9.16e-06,9.16e-06,535597259.0,1306289860.0,3359846871.0,344124260799.0,773847938611.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:00:00-04:00,9.17e-06,9.17e-06,9.15e-06,9.15e-06,1026251219.0,2856003543.0,486836685.0,343177984143.0,772173196814.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:00:00-04:00,9.17e-06,9.17e-06,9.14e-06,9.15e-06,1565371676.0,816958746.0,6019816729.0,346403376743.0,774003261536.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:00:00-04:00,9.17e-06,9.17e-06,9.13e-06,9.13e-06,1900095110.0,1261511827.0,1830551676.0,348250886907.0,767774957768.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:00:00-04:00,9.17e-06,9.17e-06,9.11e-06,9.11e-06,6912499462.0,3161881416.0,1239497258.0,345816836932.0,772590138161.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:05:00-04:00,9.11e-06,9.11e-06,9.09e-06,9.11e-06,1944505254.0,3638160628.0,3878529374.0,344779257820.0,774860432347.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:05:00-04:00,9.11e-06,9.11e-06,9.09e-06,9.09e-06,4130043981.0,1066883283.0,5399001118.0,350784374909.0,773243902656.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:05:00-04:00,9.11e-06,9.12e-06,9.09e-06,9.12e-06,4773577693.0,185823444.0,6698140907.0,344204020708.0,757862639287.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:05:00-04:00,9.11e-06,9.14e-06,9.09e-06,9.13e-06,5739662702.0,1785377894.0,2593522860.0,333582384653.0,765555715504.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:05:00-04:00,9.11e-06,9.14e-06,9.09e-06,9.14e-06,7954038399.0,1088950567.0,5525703770.0,338354776054.0,767760525007.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:10:00-04:00,9.15e-06,9.16e-06,9.13e-06,9.13e-06,762808901.0,215242608.0,5269851826.0,338546232129.0,767431059538.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:10:00-04:00,9.15e-06,9.16e-06,9.12e-06,9.14e-06,874104209.0,186990487.0,5825500505.0,341357384287.0,766009253071.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:10:00-04:00,9.15e-06,9.16e-06,9.12e-06,9.15e-06,1261746735.0,1913573559.0,2834952015.0,341514522912.0,767433868341.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:10:00-04:00,9.15e-06,9.16e-06,9.12e-06,9.13e-06,3165954505.0,358165156.0,5380566674.0,342780322667.0,765361396116.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:10:00-04:00,9.15e-06,9.16e-06,9.12e-06,9.13e-06,3476280582.0,789537679.0,5318654195.0,342469514597.0,767201945665.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:15:00-04:00,9.15e-06,9.15e-06,9.14e-06,9.14e-06,320050331.0,2550529126.0,307751394.0,339109573187.0,753963845683.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:15:00-04:00,9.15e-06,9.16e-06,9.14e-06,9.14e-06,1394165765.0,375707750.0,5348797319.0,344637805589.0,765517636981.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:15:00-04:00,9.15e-06,9.17e-06,9.14e-06,9.17e-06,1491020760.0,2720247277.0,1247722439.0,339525661158.0,764854512184.0,9.999999999999904e-09
PEPE-USD,2025-04-26 20:15:00-04:00,9.15e-06,9.18e-06,9.14e-06,9.17e-06,5405719398.0,1285879912.0,1645908547.0,342747146364.0,766797365334.0,9.999999999999904e-09
